CustomerID,Recency,Frequency,Monetary,recency_labels,frequency_labels,monetary_labels,rfm_segment,rfm_score,Cluster_Id
16776.0,62,1,371.54,newest,lowest,smallest,newest-lowest-smallest,7,0
16777.0,82,2,222.62,newest,lowest,smallest,newest-lowest-smallest,7,0
16778.0,69,2,245.94,newest,lowest,smallest,newest-lowest-smallest,7,0
16779.0,10,28,10436.05,newest,lowest,smallest,newest-lowest-smallest,7,1
16780.0,102,2,422.24,newest,lowest,smallest,newest-lowest-smallest,7,0
16781.0,455,2,294.65,older,lowest,smallest,older-lowest-smallest,4,0
16782.0,12,19,2230.3,newest,lowest,smallest,newest-lowest-smallest,7,1
16784.0,21,1,107.6,newest,lowest,smallest,newest-lowest-smallest,7,0
16788.0,125,2,594.39,newest,lowest,smallest,newest-lowest-smallest,7,0
16789.0,333,1,80.8,medium,lowest,smallest,medium-lowest-smallest,5,0
16790.0,18,8,1520.1200000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
16791.0,40,8,1690.28,newest,lowest,smallest,newest-lowest-smallest,7,2
16792.0,311,2,110.38000000000001,medium,lowest,smallest,medium-lowest-smallest,5,0
16793.0,59,1,243.84,newest,lowest,smallest,newest-lowest-smallest,7,0
16794.0,5,12,1175.3,newest,lowest,smallest,newest-lowest-smallest,7,2
16795.0,455,1,414.88,older,lowest,smallest,older-lowest-smallest,4,0
16796.0,32,1,305.62,newest,lowest,smallest,newest-lowest-smallest,7,0
16800.0,13,1,1162.65,newest,lowest,smallest,newest-lowest-smallest,7,2
16801.0,38,5,842.33,newest,lowest,smallest,newest-lowest-smallest,7,2
16803.0,215,1,332.3,newer,lowest,smallest,newer-lowest-smallest,6,0
16804.0,25,3,536.99,newest,lowest,smallest,newest-lowest-smallest,7,2
16805.0,175,2,460.59,newer,lowest,smallest,newer-lowest-smallest,6,0
16806.0,105,4,762.16,newest,lowest,smallest,newest-lowest-smallest,7,2
16807.0,128,3,1121.59,newest,lowest,smallest,newest-lowest-smallest,7,0
16808.0,68,2,288.42,newest,lowest,smallest,newest-lowest-smallest,7,0
16809.0,25,6,912.74,newest,lowest,smallest,newest-lowest-smallest,7,2
16810.0,194,2,275.64,newer,lowest,smallest,newer-lowest-smallest,6,0
16811.0,19,2,547.07,newest,lowest,smallest,newest-lowest-smallest,7,2
16812.0,362,1,479.35,medium,lowest,smallest,medium-lowest-smallest,5,0
16813.0,52,10,1652.18,newest,lowest,smallest,newest-lowest-smallest,7,2
16814.0,7,22,6408.2,newest,lowest,smallest,newest-lowest-smallest,7,1
16816.0,105,4,417.06,newest,lowest,smallest,newest-lowest-smallest,7,0
16817.0,38,13,1446.95,newest,lowest,smallest,newest-lowest-smallest,7,2
16818.0,12,13,3317.97,newest,lowest,smallest,newest-lowest-smallest,7,1
16820.0,216,1,497.61,newer,lowest,smallest,newer-lowest-smallest,6,0
16823.0,229,1,358.38,newer,lowest,smallest,newer-lowest-smallest,6,0
16824.0,17,2,460.64,newest,lowest,smallest,newest-lowest-smallest,7,2
16825.0,158,2,775.1800000000001,newer,lowest,smallest,newer-lowest-smallest,6,0
16826.0,53,1,341.7,newest,lowest,smallest,newest-lowest-smallest,7,0
16828.0,114,2,128.5,newest,lowest,smallest,newest-lowest-smallest,7,0
16829.0,187,1,197.22,newer,lowest,smallest,newer-lowest-smallest,6,0
16830.0,334,1,325.91,medium,lowest,smallest,medium-lowest-smallest,5,0
16832.0,127,3,199.15,newest,lowest,smallest,newest-lowest-smallest,7,0
16833.0,101,4,1106.53,newest,lowest,smallest,newest-lowest-smallest,7,2
16834.0,229,1,413.46,newer,lowest,smallest,newer-lowest-smallest,6,0
16835.0,278,2,180.85,newer,lowest,smallest,newer-lowest-smallest,6,0
16836.0,41,2,251.87,newest,lowest,smallest,newest-lowest-smallest,7,0
16837.0,31,12,3167.73,newest,lowest,smallest,newest-lowest-smallest,7,1
16838.0,161,3,582.9,newer,lowest,smallest,newer-lowest-smallest,6,0
16839.0,2,39,15357.78,newest,lowest,smallest,newest-lowest-smallest,7,1
16841.0,67,7,1774.62,newest,lowest,smallest,newest-lowest-smallest,7,2
16842.0,70,4,1260.44,newest,lowest,smallest,newest-lowest-smallest,7,2
16843.0,7,17,10183.82,newest,lowest,smallest,newest-lowest-smallest,7,1
16846.0,52,1,214.32,newest,lowest,smallest,newest-lowest-smallest,7,0
16847.0,45,1,193.44,newest,lowest,smallest,newest-lowest-smallest,7,0
16848.0,54,1,281.42,newest,lowest,smallest,newest-lowest-smallest,7,0
16849.0,188,1,124.57,newer,lowest,smallest,newer-lowest-smallest,6,0
16850.0,71,1,332.41,newest,lowest,smallest,newest-lowest-smallest,7,0
16851.0,44,3,342.45,newest,lowest,smallest,newest-lowest-smallest,7,2
16852.0,12,2,144.91000000000003,newest,lowest,smallest,newest-lowest-smallest,7,2
16855.0,25,2,328.4,newest,lowest,smallest,newest-lowest-smallest,7,2
16856.0,16,1,35.400000000000006,newest,lowest,smallest,newest-lowest-smallest,7,0
16858.0,486,2,345.89000000000004,older,lowest,smallest,older-lowest-smallest,4,0
16859.0,108,5,473.14,newest,lowest,smallest,newest-lowest-smallest,7,2
16861.0,31,3,151.65,newest,lowest,smallest,newest-lowest-smallest,7,2
16863.0,61,4,481.35,newest,lowest,smallest,newest-lowest-smallest,7,2
16866.0,65,3,207.73999999999998,newest,lowest,smallest,newest-lowest-smallest,7,0
16869.0,24,5,797.3199999999999,newest,lowest,smallest,newest-lowest-smallest,7,2
16871.0,23,7,2761.4900000000002,newest,lowest,smallest,newest-lowest-smallest,7,2
16872.0,79,3,680.02,newest,lowest,smallest,newest-lowest-smallest,7,0
16873.0,59,10,7066.31,newest,lowest,smallest,newest-lowest-smallest,7,1
16875.0,7,9,2023.47,newest,lowest,smallest,newest-lowest-smallest,7,2
16877.0,14,6,846.62,newest,lowest,smallest,newest-lowest-smallest,7,2
16878.0,26,2,0.0,newest,lowest,smallest,newest-lowest-smallest,7,2
16880.0,65,7,1491.43,newest,lowest,smallest,newest-lowest-smallest,7,2
16881.0,245,1,432.0,newer,lowest,smallest,newer-lowest-smallest,6,0
16882.0,241,3,705.12,newer,lowest,smallest,newer-lowest-smallest,6,0
16883.0,219,2,272.48,newer,lowest,smallest,newer-lowest-smallest,6,0
16884.0,303,2,429.84000000000003,medium,lowest,smallest,medium-lowest-smallest,5,0
16885.0,17,3,450.41,newest,lowest,smallest,newest-lowest-smallest,7,2
16887.0,244,1,192.32999999999998,newer,lowest,smallest,newer-lowest-smallest,6,0
16889.0,68,3,1578.67,newest,lowest,smallest,newest-lowest-smallest,7,2
16891.0,121,5,742.43,newest,lowest,smallest,newest-lowest-smallest,7,2
16892.0,17,7,489.49,newest,lowest,smallest,newest-lowest-smallest,7,2
16893.0,486,1,145.93,older,lowest,smallest,older-lowest-smallest,4,0
16895.0,184,1,202.27,newer,lowest,smallest,newer-lowest-smallest,6,0
16897.0,301,3,213.03,medium,lowest,smallest,medium-lowest-smallest,5,0
16898.0,28,4,436.68,newest,lowest,smallest,newest-lowest-smallest,7,2
16899.0,21,6,1271.06,newest,lowest,smallest,newest-lowest-smallest,7,2
16900.0,13,5,187.6900000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
16902.0,118,1,1706.88,newest,lowest,smallest,newest-lowest-smallest,7,0
16903.0,61,1,363.2,newest,lowest,smallest,newest-lowest-smallest,7,0
16904.0,61,16,3653.75,newest,lowest,smallest,newest-lowest-smallest,7,1
16905.0,21,8,3020.65,newest,lowest,smallest,newest-lowest-smallest,7,2
16906.0,83,4,559.59,newest,lowest,smallest,newest-lowest-smallest,7,2
16907.0,60,5,928.76,newest,lowest,smallest,newest-lowest-smallest,7,2
16909.0,74,2,364.14,newest,lowest,smallest,newest-lowest-smallest,7,0
16910.0,11,8,1508.96,newest,lowest,smallest,newest-lowest-smallest,7,2
16912.0,25,14,2508.87,newest,lowest,smallest,newest-lowest-smallest,7,1
16913.0,292,1,113.44,medium,lowest,smallest,medium-lowest-smallest,5,0
16914.0,275,1,183.76,newer,lowest,smallest,newer-lowest-smallest,6,0
16915.0,11,6,621.6800000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
16916.0,25,2,562.41,newest,lowest,smallest,newest-lowest-smallest,7,2
16917.0,130,1,391.52,newest,lowest,smallest,newest-lowest-smallest,7,0
16918.0,51,7,1043.34,newest,lowest,smallest,newest-lowest-smallest,7,2
16919.0,7,11,2592.25,newest,lowest,smallest,newest-lowest-smallest,7,1
16921.0,92,1,154.18,newest,lowest,smallest,newest-lowest-smallest,7,0
16923.0,14,26,6488.3,newest,lowest,smallest,newest-lowest-smallest,7,1
16924.0,23,4,722.64,newest,lowest,smallest,newest-lowest-smallest,7,2
16926.0,639,1,230.25,oldest,lowest,smallest,oldest-lowest-smallest,3,0
16927.0,117,3,543.05,newest,lowest,smallest,newest-lowest-smallest,7,0
16928.0,33,19,2748.6,newest,lowest,smallest,newest-lowest-smallest,7,1
16929.0,19,7,1295.39,newest,lowest,smallest,newest-lowest-smallest,7,2
16930.0,28,3,378.89,newest,lowest,smallest,newest-lowest-smallest,7,2
16931.0,21,21,4554.87,newest,lowest,smallest,newest-lowest-smallest,7,1
16932.0,55,1,150.23000000000002,newest,lowest,smallest,newest-lowest-smallest,7,0
16933.0,121,5,530.08,newest,lowest,smallest,newest-lowest-smallest,7,2
16934.0,56,2,931.03,newest,lowest,smallest,newest-lowest-smallest,7,0
16936.0,27,1,261.9,newest,lowest,smallest,newest-lowest-smallest,7,0
16938.0,5,5,1878.43,newest,lowest,smallest,newest-lowest-smallest,7,2
16940.0,54,3,3049.88,newest,lowest,smallest,newest-lowest-smallest,7,2
16942.0,14,10,1878.51,newest,lowest,smallest,newest-lowest-smallest,7,2
16943.0,6,3,816.73,newest,lowest,smallest,newest-lowest-smallest,7,2
16945.0,1,19,4345.5,newest,lowest,smallest,newest-lowest-smallest,7,1
16947.0,237,1,406.48,newer,lowest,smallest,newer-lowest-smallest,6,0
16948.0,140,3,435.02,newest,lowest,smallest,newest-lowest-smallest,7,0
16949.0,42,7,1161.27,newest,lowest,smallest,newest-lowest-smallest,7,2
16950.0,58,3,1178.56,newest,lowest,smallest,newest-lowest-smallest,7,2
16951.0,125,4,1262.75,newest,lowest,smallest,newest-lowest-smallest,7,2
16952.0,111,2,167.61,newest,lowest,smallest,newest-lowest-smallest,7,0
16953.0,91,1,20.8,newest,lowest,smallest,newest-lowest-smallest,7,0
16954.0,18,9,2085.08,newest,lowest,smallest,newest-lowest-smallest,7,2
16955.0,127,5,493.67,newest,lowest,smallest,newest-lowest-smallest,7,2
16956.0,11,2,292.34,newest,lowest,smallest,newest-lowest-smallest,7,2
16957.0,241,2,416.64,newer,lowest,smallest,newer-lowest-smallest,6,0
16959.0,89,1,117.35000000000001,newest,lowest,smallest,newest-lowest-smallest,7,0
16960.0,62,3,507.05,newest,lowest,smallest,newest-lowest-smallest,7,2
16961.0,118,1,234.17,newest,lowest,smallest,newest-lowest-smallest,7,0
16963.0,219,1,110.55000000000001,newer,lowest,smallest,newer-lowest-smallest,6,0
16965.0,228,1,201.19,newer,lowest,smallest,newer-lowest-smallest,6,0
16966.0,17,10,2148.47,newest,lowest,smallest,newest-lowest-smallest,7,2
16967.0,280,1,319.02,medium,lowest,smallest,medium-lowest-smallest,5,0
16968.0,109,2,439.43,newest,lowest,smallest,newest-lowest-smallest,7,0
16969.0,41,3,650.41,newest,lowest,smallest,newest-lowest-smallest,7,2
16971.0,152,2,232.20999999999998,newer,lowest,smallest,newer-lowest-smallest,6,0
16976.0,269,1,251.51999999999998,newer,lowest,smallest,newer-lowest-smallest,6,0
16978.0,79,1,344.33,newest,lowest,smallest,newest-lowest-smallest,7,0
16979.0,19,8,1809.05,newest,lowest,smallest,newest-lowest-smallest,7,2
16980.0,257,2,1028.46,newer,lowest,smallest,newer-lowest-smallest,6,0
16982.0,62,1,384.06,newest,lowest,smallest,newest-lowest-smallest,7,0
16983.0,5,8,1894.82,newest,lowest,smallest,newest-lowest-smallest,7,2
16984.0,2,5,4370.59,newest,lowest,smallest,newest-lowest-smallest,7,1
16985.0,2,11,5461.62,newest,lowest,smallest,newest-lowest-smallest,7,1
16986.0,61,2,1873.2,newest,lowest,smallest,newest-lowest-smallest,7,0
16987.0,43,7,1616.8,newest,lowest,smallest,newest-lowest-smallest,7,2
16988.0,243,1,126.12,newer,lowest,smallest,newer-lowest-smallest,6,0
16989.0,4,6,1133.25,newest,lowest,smallest,newest-lowest-smallest,7,2
16990.0,220,1,179.0,newer,lowest,smallest,newer-lowest-smallest,6,0
16992.0,12,6,1601.8600000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
16995.0,667,1,-1.25,oldest,lowest,smallest,oldest-lowest-smallest,3,0
16996.0,64,9,1427.46,newest,lowest,smallest,newest-lowest-smallest,7,2
16997.0,284,3,702.0,medium,lowest,smallest,medium-lowest-smallest,5,0
16998.0,131,6,287.02000000000004,newest,lowest,smallest,newest-lowest-smallest,7,2
16999.0,25,2,484.82,newest,lowest,smallest,newest-lowest-smallest,7,2
17001.0,24,11,3989.57,newest,lowest,smallest,newest-lowest-smallest,7,1
17002.0,75,4,1487.78,newest,lowest,smallest,newest-lowest-smallest,7,2
17004.0,48,2,1312.1399999999999,newest,lowest,smallest,newest-lowest-smallest,7,2
17006.0,20,4,781.78,newest,lowest,smallest,newest-lowest-smallest,7,2
17007.0,52,7,877.4300000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
17010.0,18,2,185.46,newest,lowest,smallest,newest-lowest-smallest,7,2
17011.0,91,1,270.9,newest,lowest,smallest,newest-lowest-smallest,7,0
17014.0,153,4,562.6800000000001,newer,lowest,smallest,newer-lowest-smallest,6,0
17015.0,30,3,1838.6100000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
17017.0,1,27,8574.11,newest,lowest,smallest,newest-lowest-smallest,7,1
17018.0,42,2,920.1,newest,lowest,smallest,newest-lowest-smallest,7,2
17019.0,13,4,1258.08,newest,lowest,smallest,newest-lowest-smallest,7,2
17022.0,122,1,71.0,newest,lowest,smallest,newest-lowest-smallest,7,0
17024.0,47,3,95.85,newest,lowest,smallest,newest-lowest-smallest,7,2
17025.0,62,3,357.77,newest,lowest,smallest,newest-lowest-smallest,7,2
17026.0,158,2,154.82999999999998,newer,lowest,smallest,newer-lowest-smallest,6,0
17027.0,80,7,835.86,newest,lowest,smallest,newest-lowest-smallest,7,2
17029.0,112,2,716.0,newest,lowest,smallest,newest-lowest-smallest,7,0
17030.0,154,1,146.87,newer,lowest,smallest,newer-lowest-smallest,6,0
17031.0,13,2,380.35,newest,lowest,smallest,newest-lowest-smallest,7,2
17033.0,88,3,1030.14,newest,lowest,smallest,newest-lowest-smallest,7,0
17034.0,18,4,734.5699999999999,newest,lowest,smallest,newest-lowest-smallest,7,2
17035.0,39,3,388.33,newest,lowest,smallest,newest-lowest-smallest,7,2
17037.0,79,2,1253.22,newest,lowest,smallest,newest-lowest-smallest,7,0
17038.0,91,1,112.4,newest,lowest,smallest,newest-lowest-smallest,7,0
17040.0,139,1,449.73,newest,lowest,smallest,newest-lowest-smallest,7,0
17041.0,28,4,1055.69,newest,lowest,smallest,newest-lowest-smallest,7,2
17042.0,64,5,1036.58,newest,lowest,smallest,newest-lowest-smallest,7,2
17043.0,53,4,1735.18,newest,lowest,smallest,newest-lowest-smallest,7,2
17044.0,27,3,897.4300000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
17045.0,115,3,339.44,newest,lowest,smallest,newest-lowest-smallest,7,0
17046.0,218,1,642.02,newer,lowest,smallest,newer-lowest-smallest,6,0
17047.0,87,3,1100.9,newest,lowest,smallest,newest-lowest-smallest,7,0
17048.0,10,6,864.32,newest,lowest,smallest,newest-lowest-smallest,7,2
17049.0,23,11,5589.83,newest,lowest,smallest,newest-lowest-smallest,7,1
17050.0,191,6,3185.64,newer,lowest,smallest,newer-lowest-smallest,6,2
17051.0,196,1,240.89000000000001,newer,lowest,smallest,newer-lowest-smallest,6,0
17052.0,30,1,399.09,newest,lowest,smallest,newest-lowest-smallest,7,0
17053.0,278,2,496.38,newer,lowest,smallest,newer-lowest-smallest,6,0
17054.0,30,6,1353.83,newest,lowest,smallest,newest-lowest-smallest,7,2
17058.0,83,3,1179.89,newest,lowest,smallest,newest-lowest-smallest,7,2
17059.0,61,5,3080.39,newest,lowest,smallest,newest-lowest-smallest,7,2
17060.0,268,1,234.24,newer,lowest,smallest,newer-lowest-smallest,6,0
17061.0,75,12,5116.13,newest,lowest,smallest,newest-lowest-smallest,7,1
17062.0,315,5,529.4300000000001,medium,lowest,smallest,medium-lowest-smallest,5,0
17063.0,23,11,1421.59,newest,lowest,smallest,newest-lowest-smallest,7,2
17064.0,1,3,855.45,newest,lowest,smallest,newest-lowest-smallest,7,2
17065.0,145,1,-112.35,newer,lowest,smallest,newer-lowest-smallest,6,0
17068.0,14,22,4531.34,newest,lowest,smallest,newest-lowest-smallest,7,1
17069.0,4,13,2655.2200000000003,newest,lowest,smallest,newest-lowest-smallest,7,1
17070.0,116,1,304.24,newest,lowest,smallest,newest-lowest-smallest,7,0
17071.0,2,14,2385.48,newest,lowest,smallest,newest-lowest-smallest,7,1
17073.0,19,4,1446.09,newest,lowest,smallest,newest-lowest-smallest,7,2
17075.0,19,5,813.77,newest,lowest,smallest,newest-lowest-smallest,7,2
17076.0,38,3,841.0799999999999,newest,lowest,smallest,newest-lowest-smallest,7,2
17078.0,274,2,378.2,newer,lowest,smallest,newer-lowest-smallest,6,0
17079.0,80,1,118.80000000000001,newest,lowest,smallest,newest-lowest-smallest,7,0
17080.0,24,3,285.5,newest,lowest,smallest,newest-lowest-smallest,7,2
17081.0,27,2,288.91,newest,lowest,smallest,newest-lowest-smallest,7,2
17082.0,183,2,2003.85,newer,lowest,smallest,newer-lowest-smallest,6,0
17083.0,100,3,1405.78,newest,lowest,smallest,newest-lowest-smallest,7,0
17084.0,244,2,2747.9900000000002,newer,lowest,smallest,newer-lowest-smallest,6,0
17085.0,125,6,1550.8,newest,lowest,smallest,newest-lowest-smallest,7,2
17086.0,26,6,2050.08,newest,lowest,smallest,newest-lowest-smallest,7,2
17088.0,30,4,1991.01,newest,lowest,smallest,newest-lowest-smallest,7,2
17090.0,2,8,1972.55,newest,lowest,smallest,newest-lowest-smallest,7,2
17091.0,122,10,3802.81,newest,lowest,smallest,newest-lowest-smallest,7,1
17092.0,51,4,1774.03,newest,lowest,smallest,newest-lowest-smallest,7,2
17094.0,319,2,270.20000000000005,medium,lowest,smallest,medium-lowest-smallest,5,0
17095.0,10,6,1088.2,newest,lowest,smallest,newest-lowest-smallest,7,2
17096.0,1,7,992.6800000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
17097.0,12,9,937.92,newest,lowest,smallest,newest-lowest-smallest,7,2
17100.0,20,2,971.74,newest,lowest,smallest,newest-lowest-smallest,7,2
17101.0,12,4,1621.73,newest,lowest,smallest,newest-lowest-smallest,7,2
17102.0,263,1,25.5,newer,lowest,smallest,newer-lowest-smallest,6,0
17105.0,192,2,665.78,newer,lowest,smallest,newer-lowest-smallest,6,0
17107.0,77,7,10362.48,newest,lowest,smallest,newest-lowest-smallest,7,1
17109.0,46,8,865.9300000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
17110.0,167,1,163.29999999999998,newer,lowest,smallest,newer-lowest-smallest,6,0
17111.0,49,1,231.61,newest,lowest,smallest,newest-lowest-smallest,7,0
17114.0,68,10,739.72,newest,lowest,smallest,newest-lowest-smallest,7,2
17115.0,66,5,806.9000000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
17117.0,290,1,116.19999999999999,medium,lowest,smallest,medium-lowest-smallest,5,0
17118.0,319,1,157.02,medium,lowest,smallest,medium-lowest-smallest,5,0
17119.0,31,3,593.61,newest,lowest,smallest,newest-lowest-smallest,7,2
17120.0,235,1,307.46,newer,lowest,smallest,newer-lowest-smallest,6,0
17122.0,3,1,138.32,newest,lowest,smallest,newest-lowest-smallest,7,2
17123.0,338,1,345.29999999999995,medium,lowest,smallest,medium-lowest-smallest,5,0
17124.0,158,1,294.24,newer,lowest,smallest,newer-lowest-smallest,6,0
17125.0,52,1,230.5,newest,lowest,smallest,newest-lowest-smallest,7,0
17126.0,65,7,976.55,newest,lowest,smallest,newest-lowest-smallest,7,2
17128.0,101,1,157.09,newest,lowest,smallest,newest-lowest-smallest,7,0
17131.0,49,5,2463.17,newest,lowest,smallest,newest-lowest-smallest,7,2
17133.0,17,7,4892.240000000001,newest,lowest,smallest,newest-lowest-smallest,7,1
17134.0,108,2,413.2,newest,lowest,smallest,newest-lowest-smallest,7,0
17135.0,18,7,1139.73,newest,lowest,smallest,newest-lowest-smallest,7,2
17138.0,99,1,380.5,newest,lowest,smallest,newest-lowest-smallest,7,0
17139.0,2,15,10567.87,newest,lowest,smallest,newest-lowest-smallest,7,1
17140.0,190,1,454.12,newer,lowest,smallest,newer-lowest-smallest,6,0
17142.0,240,1,579.0,newer,lowest,smallest,newer-lowest-smallest,6,0
17144.0,86,2,984.57,newest,lowest,smallest,newest-lowest-smallest,7,0
17146.0,107,3,749.78,newest,lowest,smallest,newest-lowest-smallest,7,0
17147.0,24,6,1679.64,newest,lowest,smallest,newest-lowest-smallest,7,2
17148.0,53,1,124.88,newest,lowest,smallest,newest-lowest-smallest,7,0
17152.0,196,4,1503.5,newer,lowest,smallest,newer-lowest-smallest,6,0
17153.0,26,1,213.78,newest,lowest,smallest,newest-lowest-smallest,7,0
17154.0,77,1,329.34,newest,lowest,smallest,newest-lowest-smallest,7,0
17155.0,19,2,251.70000000000002,newest,lowest,smallest,newest-lowest-smallest,7,2
17157.0,174,3,306.55,newer,lowest,smallest,newer-lowest-smallest,6,0
17158.0,153,3,1266.97,newer,lowest,smallest,newer-lowest-smallest,6,0
17159.0,23,4,1534.73,newest,lowest,smallest,newest-lowest-smallest,7,2
17160.0,7,6,3518.03,newest,lowest,smallest,newest-lowest-smallest,7,1
17162.0,30,11,1707.21,newest,lowest,smallest,newest-lowest-smallest,7,2
17163.0,23,2,293.1,newest,lowest,smallest,newest-lowest-smallest,7,2
17164.0,34,8,2466.4,newest,lowest,smallest,newest-lowest-smallest,7,2
17165.0,286,1,158.68,medium,lowest,smallest,medium-lowest-smallest,5,0
17166.0,198,3,189.49,newer,lowest,smallest,newer-lowest-smallest,6,0
17169.0,51,4,816.88,newest,lowest,smallest,newest-lowest-smallest,7,2
17171.0,291,1,224.91,medium,lowest,smallest,medium-lowest-smallest,5,0
17172.0,76,2,313.26,newest,lowest,smallest,newest-lowest-smallest,7,0
17173.0,1,9,3755.65,newest,lowest,smallest,newest-lowest-smallest,7,1
17174.0,189,1,59.9,newer,lowest,smallest,newer-lowest-smallest,6,0
17175.0,5,5,1430.94,newest,lowest,smallest,newest-lowest-smallest,7,2
17176.0,203,1,306.13,newer,lowest,smallest,newer-lowest-smallest,6,0
17179.0,180,3,711.79,newer,lowest,smallest,newer-lowest-smallest,6,0
17180.0,7,6,768.32,newest,lowest,smallest,newest-lowest-smallest,7,2
17181.0,59,2,239.92000000000002,newest,lowest,smallest,newest-lowest-smallest,7,0
17183.0,24,8,3286.9100000000003,newest,lowest,smallest,newest-lowest-smallest,7,1
17186.0,48,2,144.0,newest,lowest,smallest,newest-lowest-smallest,7,0
17187.0,228,1,203.95,newer,lowest,smallest,newer-lowest-smallest,6,0
17188.0,13,9,2275.58,newest,lowest,smallest,newest-lowest-smallest,7,2
17189.0,107,2,383.75,newest,lowest,smallest,newest-lowest-smallest,7,0
17190.0,1,3,249.74,newest,lowest,smallest,newest-lowest-smallest,7,2
17191.0,30,7,2093.68,newest,lowest,smallest,newest-lowest-smallest,7,2
17193.0,1,9,1674.46,newest,lowest,smallest,newest-lowest-smallest,7,2
17194.0,38,2,262.62,newest,lowest,smallest,newest-lowest-smallest,7,0
17197.0,61,1,1013.01,newest,lowest,smallest,newest-lowest-smallest,7,0
17198.0,25,3,692.22,newest,lowest,smallest,newest-lowest-smallest,7,2
17201.0,55,1,289.78,newest,lowest,smallest,newest-lowest-smallest,7,0
17203.0,54,6,3560.08,newest,lowest,smallest,newest-lowest-smallest,7,2
17204.0,7,9,1352.91,newest,lowest,smallest,newest-lowest-smallest,7,2
17205.0,55,1,384.08,newest,lowest,smallest,newest-lowest-smallest,7,0
17206.0,55,1,204.24,newest,lowest,smallest,newest-lowest-smallest,7,0
17211.0,5,9,2299.67,newest,lowest,smallest,newest-lowest-smallest,7,2
17212.0,254,1,226.85,newer,lowest,smallest,newer-lowest-smallest,6,0
17213.0,39,11,2741.08,newest,lowest,smallest,newest-lowest-smallest,7,2
17214.0,62,7,974.12,newest,lowest,smallest,newest-lowest-smallest,7,2
17217.0,236,1,113.5,newer,lowest,smallest,newer-lowest-smallest,6,0
17218.0,13,10,1951.97,newest,lowest,smallest,newest-lowest-smallest,7,2
17219.0,122,1,114.23,newest,lowest,smallest,newest-lowest-smallest,7,0
17220.0,26,14,3187.55,newest,lowest,smallest,newest-lowest-smallest,7,1
17221.0,274,2,334.48,newer,lowest,smallest,newer-lowest-smallest,6,0
17222.0,215,1,328.65,newer,lowest,smallest,newer-lowest-smallest,6,0
17223.0,312,2,416.89,medium,lowest,smallest,medium-lowest-smallest,5,0
17226.0,253,1,393.49,newer,lowest,smallest,newer-lowest-smallest,6,0
17227.0,20,6,939.32,newest,lowest,smallest,newest-lowest-smallest,7,2
17228.0,17,8,1906.09,newest,lowest,smallest,newest-lowest-smallest,7,2
17229.0,144,2,318.76,newer,lowest,smallest,newer-lowest-smallest,6,0
17230.0,70,11,3466.67,newest,lowest,smallest,newest-lowest-smallest,7,1
17231.0,14,14,3078.22,newest,lowest,smallest,newest-lowest-smallest,7,1
17232.0,16,2,417.77,newest,lowest,smallest,newest-lowest-smallest,7,2
17233.0,244,1,190.88,newer,lowest,smallest,newer-lowest-smallest,6,0
17234.0,66,1,149.89000000000001,newest,lowest,smallest,newest-lowest-smallest,7,0
17235.0,27,2,550.06,newest,lowest,smallest,newest-lowest-smallest,7,2
17236.0,14,6,916.13,newest,lowest,smallest,newest-lowest-smallest,7,2
17237.0,13,2,314.69,newest,lowest,smallest,newest-lowest-smallest,7,2
17238.0,19,17,3719.1,newest,lowest,smallest,newest-lowest-smallest,7,1
17239.0,314,2,379.95,medium,lowest,smallest,medium-lowest-smallest,5,0
17242.0,5,2,1135.04,newest,lowest,smallest,newest-lowest-smallest,7,2
17243.0,16,30,8491.75,newest,lowest,smallest,newest-lowest-smallest,7,1
17244.0,55,1,954.9,newest,lowest,smallest,newest-lowest-smallest,7,0
17245.0,206,1,171.45,newer,lowest,smallest,newer-lowest-smallest,6,0
17247.0,17,1,280.09000000000003,newest,lowest,smallest,newest-lowest-smallest,7,0
17248.0,33,1,318.65,newest,lowest,smallest,newest-lowest-smallest,7,0
17250.0,182,2,381.97,newer,lowest,smallest,newer-lowest-smallest,6,0
17251.0,364,1,269.83,medium,lowest,smallest,medium-lowest-smallest,5,0
17252.0,118,2,348.91,newest,lowest,smallest,newest-lowest-smallest,7,0
17253.0,20,1,178.26,newest,lowest,smallest,newest-lowest-smallest,7,0
17254.0,17,2,271.19,newest,lowest,smallest,newest-lowest-smallest,7,2
17255.0,42,2,291.48,newest,lowest,smallest,newest-lowest-smallest,7,0
17256.0,109,2,240.0,newest,lowest,smallest,newest-lowest-smallest,7,0
17259.0,150,2,581.23,newer,lowest,smallest,newer-lowest-smallest,6,0
17262.0,54,5,1253.3600000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
17263.0,210,1,63.440000000000005,newer,lowest,smallest,newer-lowest-smallest,6,0
17265.0,5,2,550.01,newest,lowest,smallest,newest-lowest-smallest,7,2
